Surname,Count,Rank,Rate,USRank,USTotal,Source
#Last name / Surname,Number of occurrences among people self-identifying as 'Hispanic',Surname rank among hispanics,% of people with surname self-identifying as 'hispanic',U.S. Rank,U.S. total occurrences,HtDerived from US Census Datatps://names.mongabay.com/data/hispanic.html 
REYEZ,951,2336,95.70%,23762,994,
VICTOR,950,2338,9.50%,3282,10015,
MELGAREJO,950,2338,89.10%,22521,1066,
OVALLES,950,2338,89.50%,22591,1062,
ARGUIJO,949,2341,92.00%,23104,1032,
OSBORNE,948,2342,1.40%,457,65802,
COY,948,2342,6.10%,2142,15561,
CELESTINO,948,2342,56.70%,15963,1672,
MATEOS,948,2342,92.50%,23221,1025,
KEYES,947,2346,5.90%,2079,16020,
VARONA,947,2346,76.00%,19942,1246,
GONSALVES,946,2348,12.30%,4265,7690,
BENAVENTE,946,2348,65.30%,17813,1449,
HUBBARD,945,2350,1.40%,435,68021,
TRIGO,944,2351,79.90%,20785,1181,
ARENCIBIA,944,2351,88.30%,22461,1069,
GLOVER,943,2353,1.50%,468,64180,
ESQUILIN,943,2353,89.60%,22770,1052,
SOLOMON,942,2355,2.20%,726,42839,
ABILA,942,2355,86.10%,22065,1094,
VILLACIS,942,2355,90.50%,22949,1041,
ARCIGA,942,2355,94.30%,23657,999,
EVERETT,940,2359,2.40%,816,38702,
POMALES,940,2359,90.80%,23056,1035,
MINOR,939,2361,3.20%,1078,29634,
CASTOR,938,2362,17.60%,5944,5331,
PAZOS,938,2362,81.30%,21192,1154,
PAZMINO,938,2362,88.70%,22688,1057,
DECASTRO,937,2365,22.10%,7265,4235,
MORQUECHO,937,2365,94.80%,23863,988,
TERRIQUEZ,937,2365,95.60%,24023,980,
OVANDO,936,2368,95.30%,23986,982,
CIENFUEGOS,933,2369,93.10%,23594,1002,
SAVEDRA,932,2370,87.10%,22443,1070,
MEYERS,931,2371,1.60%,528,56744,
ESQUIVIAS,931,2371,94.80%,23986,982,
TANGUMA,930,2373,90.40%,23152,1029,
ABBOTT,929,2374,1.80%,588,51620,
FERREL,928,2375,34.80%,10956,2664,
BASILIO,928,2375,48.20%,14283,1924,
TATE,927,2377,1.40%,440,67208,
MONJARAS,927,2377,94.90%,24083,977,
ALDAZ,926,2379,92.60%,23638,1000,
PONS,925,2380,43.40%,13165,2129,
ECHEVERRY,924,2381,93.40%,23848,989,
MORTON,923,2382,1.60%,509,58788,
LAM,923,2382,2.10%,706,44385,
FARMER,922,2384,1.30%,431,68309,
CARSON,921,2385,1.60%,537,55821,
MACK,920,2386,1.40%,441,67154,
KRAMER,920,2386,1.50%,474,63023,
ROY,920,2386,1.90%,621,49725,
CONSTANTINO,920,2386,19.90%,6716,4634,
RAYOS,919,2390,78.10%,20871,1176,
MOROCHO,918,2391,96.30%,24584,953,
WYATT,916,2392,1.80%,604,50874,
FLORIAN,915,2393,31.40%,10167,2913,
MARINES,915,2393,83.90%,22116,1091,
FUNEZ,914,2395,91.90%,23739,995,
MARKS,913,2396,1.90%,644,48281,
LARREA,913,2396,81.10%,21590,1126,
AMPARAN,913,2396,88.00%,23019,1037,
LINDSEY,912,2399,1.50%,492,61199,
LLOYD,911,2400,1.50%,493,61154,
MONSALVE,911,2400,91.50%,23721,996,
RIVERS,910,2402,2.50%,879,35980,
MAR,910,2402,21.00%,7120,4327,
CANTO,909,2404,56.60%,16471,1607,
CURBELO,909,2404,88.60%,23207,1026,
RAYMOND,908,2406,2.40%,825,38158,
BARCO,908,2406,50.20%,14983,1810,
YEPES,908,2406,90.00%,23480,1009,
NICHOLSON,907,2409,1.60%,534,55986,
SANTIESTEBAN,907,2409,94.70%,24471,958,
NAJARRO,906,2411,89.30%,23391,1014,
MAESE,905,2412,81.20%,21776,1114,
OSEGUEDA,905,2412,89.30%,23411,1013,
HUITRON,905,2412,95.90%,24763,944,
CORELLA,904,2415,77.30%,20945,1170,
LIZARDI,904,2415,85.40%,22654,1059,
SUMMERS,903,2417,1.60%,541,55391,
IGNACIO,903,2417,20.50%,7017,4405,
SIORDIA,903,2417,92.80%,24162,973,
ENAMORADO,903,2417,94.10%,24432,960,
FLYNN,902,2421,1.50%,487,61747,
BALLARD,901,2422,1.50%,503,59660,
BASS,901,2422,1.70%,559,54296,
HAMMOND,899,2424,1.30%,442,67063,
HERRADA,899,2424,93.60%,24432,960,
CONNER,898,2426,1.40%,480,62335,
DECKER,898,2426,1.60%,555,54450,
NOLAN,897,2428,2.00%,705,44421,
POPE,895,2429,1.40%,486,61750,
BREA,894,2430,79.30%,21565,1128,
CASCO,894,2430,81.80%,22078,1093,
VILLAMIL,893,2432,74.20%,20497,1203,
ARBALLO,893,2432,90.90%,23986,982,
BURROLA,892,2434,91.90%,24200,971,
URBAN,891,2435,4.40%,1630,20117,
BOHORQUEZ,891,2435,90.70%,23986,982,
CHONG,890,2437,6.90%,2561,12976,
CIBRIAN,890,2437,96.20%,25147,925,
DURAND,889,2439,11.10%,4096,7999,
VALDIVIESO,889,2439,86.60%,23207,1026,
RUEDAS,888,2441,91.50%,24200,971,
OROS,884,2442,43.30%,13628,2042,
ARVIZO,884,2442,91.70%,24350,964,
HAMPTON,883,2444,1.30%,451,66378,
PETERSEN,883,2444,1.60%,543,55185,
DENA,883,2444,78.60%,21620,1124,
SKINNER,882,2447,1.70%,575,52490,
LANZA,882,2447,17.50%,6254,5028,
MOTTA,882,2447,23.80%,8241,3699,
CABADA,882,2447,93.00%,24680,948,
MARCUS,880,2451,5.10%,1900,17360,
NAVAR,880,2451,92.80%,24680,948,
VIDANA,880,2451,93.90%,24914,937,
ARJONA,879,2454,84.10%,22870,1045,
MICHAEL,878,2455,2.20%,798,39369,
CAMEJO,877,2456,87.00%,23501,1008,
FALLON,876,2457,6.90%,2605,12744,
OLIVERO,876,2457,59.10%,17521,1482,
PEREIDA,876,2457,89.20%,23986,982,
ARIZPE,876,2457,91.40%,24471,958,
MODESTO,874,2461,67.90%,19436,1287,
NOBLE,873,2462,2.20%,784,40217,
SIBRIAN,873,2462,95.60%,25448,913,
ORIHUELA,872,2464,87.60%,23739,995,
BAROCIO,872,2464,94.40%,25169,924,
NORTON,871,2466,1.40%,485,61805,
MADRIL,870,2467,77.70%,21680,1120,
URANGA,870,2467,82.00%,22612,1061,
STRICKLAND,869,2469,1.30%,456,65814,
PADRO,868,2470,82.30%,22723,1055,
MARENCO,866,2471,73.50%,20831,1178,
SPARKS,865,2472,1.40%,481,62234,
WALL,865,2472,1.60%,557,54401,
BOSCH,864,2474,12.90%,4807,6713,
SCHROEDER,863,2475,1.30%,450,66412,
CHASE,863,2475,1.70%,606,50777,
ANZURES,862,2477,85.20%,23428,1012,
OREGEL,862,2477,99.00%,26361,871,
MURGA,861,2479,84.90%,23391,1014,
ROSILLO,861,2479,93.40%,25221,922,
LUVIANO,860,2481,96.50%,25908,891,
SALASAR,860,2481,97.20%,26035,885,
GARIBALDI,859,2483,41.50%,13488,2068,
WILCOX,858,2484,1.60%,546,54987,
MAYER,857,2485,2.20%,803,39111,
TRILLO,857,2485,74.10%,21156,1156,
BURNETT,856,2487,1.50%,517,57859,
BENJAMIN,856,2487,2.30%,868,36439,
FERRUFINO,856,2487,92.70%,25199,923,
CORZO,854,2490,88.70%,24368,963,
PATRON,852,2491,56.60%,17304,1506,
TERRERO,851,2492,91.70%,25076,928,
CEDANO,851,2492,95.60%,25926,890,
LAUREL,849,2494,47.80%,15217,1775,
CASIMIRO,848,2495,59.90%,18135,1416,
VAQUERO,847,2496,94.30%,25754,898,
ACEDO,846,2497,84.20%,23547,1005,
CIRILO,846,2497,86.20%,24007,981,
BERMEO,846,2497,94.30%,25775,897,
PATRICK,845,2500,1.50%,513,58257,
DILLON,845,2500,1.70%,631,48833,
BENITO,845,2500,53.20%,16625,1588,
GALEAS,845,2500,89.70%,24807,942,
TRAN,844,2504,0.60%,188,136095,
LONA,843,2505,57.30%,17613,1470,
IRIGOYEN,842,2506,87.90%,24471,958,
NUNCIO,842,2506,88.30%,24560,954,
VALE,841,2508,26.70%,9462,3153,
CESENA,840,2509,79.10%,22591,1062,
ESPOSITO,838,2510,3.70%,1446,22651,
RETA,838,2510,80.30%,22910,1043,
BENCOSME,837,2512,96.30%,26419,869,
TRETO,834,2513,95.10%,26215,877,
DRAKE,833,2514,1.40%,506,59055,
FARRELL,833,2514,1.60%,599,51095,
DALTON,833,2514,1.70%,615,50166,
VILLACORTA,833,2514,70.40%,20763,1183,
ECHEVERRI,833,2514,87.30%,24560,954,
VALLADOLID,833,2514,91.00%,25398,915,
ROSERO,832,2520,84.20%,23863,988,
CUADROS,832,2520,89.20%,24993,933,
PICON,831,2522,83.20%,23657,999,
FEBLES,831,2522,88.20%,24807,942,
ARVELO,831,2522,89.50%,25076,928,
ALPIZAR,831,2522,90.30%,25272,920,
RANDALL,829,2526,1.60%,574,52495,
RUIS,829,2526,53.90%,17040,1537,
CHAIRES,829,2526,66.00%,19806,1257,
CHICA,829,2526,87.50%,24701,947,
BRADFORD,828,2530,1.60%,586,51726,
SOUSA,828,2530,5.80%,2339,14183,
CAMARA,828,2530,13.40%,5187,6188,
LEZCANO,828,2530,89.30%,25098,927,
PATEL,827,2534,0.60%,172,145066,
COCHRAN,827,2534,1.40%,514,58233,
BALDONADO,827,2534,67.10%,20111,1233,
PUERTA,827,2534,90.70%,25466,912,
YORK,826,2538,1.60%,596,51334,
BOND,826,2538,1.60%,603,50980,
STEPHENSON,826,2538,1.80%,668,46662,
GALINDEZ,826,2538,83.30%,23796,992,
LINAN,826,2538,88.40%,24969,934,
BRIGGS,825,2543,1.40%,522,57297,
HERMAN,825,2543,2.00%,746,42091,
BEAUCHAMP,825,2543,7.40%,2964,11165,
CASTELLO,825,2543,26.30%,9495,3140,
SAMUDIO,825,2543,86.30%,24513,956,
ESTREMERA,825,2543,88.90%,25076,928,
AREVALOS,824,2549,93.80%,26191,878,
GARCILAZO,824,2549,96.70%,26829,852,
ADKINS,823,2551,1.20%,408,71528,
GILMORE,823,2551,1.70%,661,47050,
MULLINS,822,2553,1.20%,416,70286,
BOONE,822,2553,1.60%,587,51679,
HUTCHINSON,822,2553,1.70%,649,47809,
RIERA,822,2553,75.30%,22098,1092,
FLOYD,821,2557,1.30%,469,64141,
WEISS,820,2558,1.50%,531,56153,
VALENTE,820,2558,12.30%,4838,6657,
CHIRINOS,820,2558,91.40%,25775,897,
AZUA,820,2558,91.90%,25885,892,
BORRAYO,819,2562,94.00%,26361,871,
GARRISON,818,2563,1.60%,611,50482,
BARTOLO,818,2563,50.80%,16450,1610,
MARSH,817,2565,1.30%,494,60999,
CEREZO,816,2566,64.30%,19657,1269,
LOBOS,816,2566,85.80%,24615,951,
URQUIDEZ,816,2566,87.70%,25041,930,
FERREYRA,816,2566,90.10%,25591,906,
MONTEJO,815,2570,79.00%,23104,1032,
LUMBRERAS,814,2571,91.90%,26016,886,
BERRONES,814,2571,92.70%,26191,878,
RODRIQUES,813,2573,56.90%,17996,1430,
PAYANO,813,2573,95.20%,26783,854,
BROCK,812,2575,1.40%,502,59682,
CASTRELLON,811,2576,95.60%,26924,848,
HOUSTON,810,2577,1.50%,563,54026,
LARSEN,810,2577,1.50%,572,52963,
MACDONALD,810,2577,1.80%,685,45782,
GALBAN,810,2577,76.40%,22637,1060,
SWEENEY,809,2581,1.60%,591,51500,
DAVENPORT,808,2582,1.50%,561,54206,
ALAMEDA,808,2582,55.90%,17846,1446,
ENRIQUE,808,2582,77.80%,22999,1038,
UNDERWOOD,806,2585,1.40%,535,55973,
JEFFERSON,806,2585,1.60%,594,51361,
FERNANDO,806,2585,18.80%,7161,4298,
VALDERAS,806,2585,89.80%,25754,898,
OCANAS,806,2585,93.80%,26672,859,
SHORT,805,2590,1.40%,536,55903,
GORIS,805,2590,54.50%,17566,1476,
FONG,804,2592,4.80%,2002,16614,
GREER,803,2593,1.50%,552,54611,
LAROSA,803,2593,13.30%,5285,6060,
PORTALATIN,803,2593,89.50%,25775,897,
PRESTON,802,2596,1.70%,681,45850,
BELMARES,802,2596,93.10%,26614,861,
VERDE,801,2598,44.90%,15167,1784,
BARREDA,801,2598,88.40%,25591,906,
MALTOS,801,2598,89.50%,25825,895,
ALAMILLA,801,2598,90.50%,26035,885,
CLAVIJO,801,2598,91.20%,26191,878,
MONTESINO,800,2603,90.80%,26125,881,
FORBES,799,2604,2.50%,986,32228,
ROGUE,799,2604,81.10%,23922,985,
PALOMAR,799,2604,82.00%,24146,974,
ARISTA,799,2604,86.80%,25272,920,
CUBAS,799,2604,91.10%,26215,877,
VICENCIO,798,2609,65.10%,20219,1225,
QUIJAS,798,2609,90.80%,26163,879,
MUELLER,797,2611,1.20%,467,64305,
HERRERO,797,2611,68.80%,21124,1158,
RECENDEZ,796,2613,98.00%,27848,812,
MORERA,795,2614,86.00%,25169,924,
TRAVIESO,795,2614,88.30%,25724,900,
VERASTEGUI,795,2614,93.90%,26946,847,
GRIMES,793,2617,1.60%,626,49245,
GLENN,793,2617,1.60%,627,49241,
SIAS,793,2617,23.40%,8884,3389,
MONTALBO,793,2617,74.20%,22461,1069,
VALENCIANO,792,2621,81.70%,24243,969,
MORROW,790,2622,1.40%,538,55664,
BERG,790,2622,1.60%,637,48480,
MONTALVAN,790,2622,93.10%,26898,849,
ARGUMEDO,790,2622,96.10%,27595,822,
SALAZ,788,2626,81.40%,24271,968,
ARMENDAREZ,788,2626,90.40%,26332,872,
CAIN,787,2628,1.40%,516,57873,
MONTEAGUDO,787,2628,82.60%,24584,953,
TREJOS,787,2628,93.40%,27028,843,
KANE,786,2631,1.60%,636,48527,
BUELNA,786,2631,84.50%,25041,930,
MARRUJO,786,2631,85.40%,25272,920,
CAREY,785,2634,1.40%,547,54924,
AMPARO,785,2634,79.50%,23863,988,
BAENA,785,2634,87.60%,25805,896,
LARACUENTE,785,2634,90.00%,26332,872,
BARRY,784,2638,1.70%,691,45044,
CAJIGAS,784,2638,84.60%,25098,927,
CEPERO,784,2638,89.30%,26191,878,
ALLISON,783,2641,1.50%,590,51504,
SOLA,783,2641,42.10%,14664,1859,
FARINAS,783,2641,61.00%,19470,1284,
SANROMAN,783,2641,84.30%,25060,929,
PLIEGO,783,2641,93.00%,27049,842,
ROACH,782,2646,1.80%,704,44454,
MASSEY,781,2647,1.50%,568,53459,
CRISOSTOMO,781,2647,36.70%,13169,2128,
CONCHAS,781,2647,97.70%,28194,799,
COPELAND,780,2650,1.50%,565,53771,
MAS,780,2650,61.20%,19587,1274,
ALMADA,780,2650,72.30%,22283,1079,
ESPERICUETA,779,2653,93.20%,27207,836,
GONZAGA,778,2654,43.40%,15093,1793,
ELIZARRARAZ,778,2654,94.40%,27526,824,
OREA,777,2656,90.30%,26642,860,
SHEPHERD,776,2657,1.30%,515,57935,
BODDEN,776,2657,29.90%,11192,2599,
PUELLO,776,2657,95.00%,27721,817,
SOMOZA,775,2660,85.20%,25503,910,
VALERIANO,773,2661,65.20%,20744,1185,
RUYBAL,773,2661,78.60%,23940,984,
ISAIS,773,2661,92.60%,27235,835,
WILKINSON,772,2664,1.50%,576,52483,
QUIRINO,772,2664,80.90%,24560,954,
MORUA,772,2664,92.90%,27344,831,
URENO,772,2664,93.30%,27439,827,
HUFF,771,2668,1.40%,564,53892,
GATES,771,2668,1.50%,607,50748,
WALTER,771,2668,1.60%,651,47615,
MARTIR,771,2668,84.80%,25524,909,
SANTILLANA,771,2668,85.90%,25754,898,
RICH,769,2673,1.60%,654,47477,
DUKE,769,2673,2.30%,952,33745,
MIRELEZ,769,2673,89.00%,26538,864,
OLAVARRIA,769,2673,90.00%,26783,854,
TURRUBIARTES,769,2673,97.30%,28433,790,
CUBERO,768,2678,79.60%,24328,965,
LASCANO,768,2678,85.00%,25633,904,
ARISTIZABAL,768,2678,92.60%,27386,829,
TABAREZ,768,2678,95.00%,27945,808,
HARTMAN,766,2682,1.20%,470,63827,
ONEAL,766,2682,1.70%,680,46161,
CLASS,766,2682,38.60%,13943,1985,
CAYETANO,766,2682,63.80%,20528,1201,
ESPAILLAT,766,2682,92.80%,27496,825,
COBB,765,2687,1.20%,472,63739,
PORTELA,765,2687,68.40%,21716,1118,
PRUDENCIO,765,2687,74.80%,23264,1023,
STUART,764,2690,2.10%,883,35701,
FEBUS,763,2691,70.30%,22196,1085,
LLANO,763,2691,84.60%,25673,902,
BALTIERRA,763,2691,86.60%,26125,881,
AGUINIGA,763,2691,91.60%,27289,833,
SIXTOS,763,2691,95.60%,28226,798,
ERIVES,763,2691,97.00%,28522,787,
SOBERANIS,762,2697,89.30%,26807,853,
GAMARRA,761,2698,88.40%,26614,861,
UNZUETA,761,2698,92.40%,27526,824,
HORN,760,2700,1.50%,593,51380,
VILLAMAR,760,2700,83.20%,25448,913,
FRANQUI,760,2700,89.20%,26829,852,
BASTIDA,760,2700,89.20%,26829,852,
MIJANGOS,760,2700,95.80%,28353,793,
ANTON,759,2705,12.00%,5072,6345,
ROTH,758,2706,1.30%,527,57030,
BRIDGES,758,2706,1.50%,579,52260,
BRAND,758,2706,4.00%,1751,18750,
GASTON,758,2706,4.10%,1797,18348,
DORIA,758,2706,28.60%,10996,2654,
COBO,758,2706,73.90%,23207,1026,
MENDIZABAL,758,2706,85.60%,26016,886,
CERROS,758,2706,96.20%,28489,788,
SOSTRE,757,2714,92.30%,27646,820,
DELFIN,756,2715,58.40%,19366,1294,
CASAUS,756,2715,83.40%,25591,906,
GAMERO,756,2715,93.00%,27821,813,
ORENGO,755,2718,88.10%,26717,857,
VILLESCAS,755,2718,89.80%,27085,841,
WIGGINS,754,2720,1.60%,641,48355,
KEITH,753,2721,1.60%,663,46747,
CARVALHO,753,2721,8.20%,3569,9131,
MASIAS,753,2721,84.70%,25945,889,
AQUILAR,753,2721,90.90%,27413,828,
VAZQUES,753,2721,96.80%,28790,778,
SHAFFER,752,2726,1.30%,505,59227,
LABRADOR,751,2727,47.00%,16554,1597,
BAYONA,751,2727,76.80%,24061,978,
QUITO,751,2727,83.30%,25673,902,
KIRK,750,2730,1.40%,582,52056,
HEATH,750,2730,1.50%,614,50307,
TIBURCIO,750,2730,80.90%,25098,927,
ESTUPINAN,750,2730,91.40%,27618,821,
RAUDA,750,2730,94.00%,28226,798,
ENGLISH,748,2735,1.70%,692,45032,
FERMAN,748,2735,48.60%,17030,1538,
SARDINAS,748,2735,87.60%,26783,854,
OREGON,748,2735,88.10%,26898,849,
TANNER,747,2739,1.60%,675,46412,
STRONG,747,2739,1.70%,718,43430,
RUTZ,747,2739,23.70%,9450,3157,
DELOSRIOS,747,2739,92.70%,28005,806,
VINAS,746,2743,73.60%,23391,1014,
PARRAS,746,2743,75.00%,23739,995,
HUANTE,746,2743,91.80%,27821,813,
BARRALES,746,2743,95.50%,28700,781,
DYER,745,2747,1.60%,671,46574,
CRUZADO,745,2747,82.70%,25695,901,
NIEBLAS,745,2747,83.80%,25945,889,
CHRISTOPHER,744,2750,2.60%,1124,28493,
STERLING,744,2750,3.10%,1333,24314,
ALARID,744,2750,75.30%,23863,988,
BANDERAS,744,2750,94.70%,28548,786,
IRACHETA,744,2750,98.70%,29516,754,
HENSLEY,743,2755,1.50%,618,49858,
BOOTH,743,2755,1.50%,635,48580,
CAMPANA,743,2755,21.20%,8636,3505,
TIENDA,743,2755,92.10%,27970,807,
PHELPS,742,2759,1.50%,598,51154,
BEATO,742,2759,60.50%,20191,1227,
LUQUIN,742,2759,96.20%,28994,771,
CLAYTON,741,2762,1.40%,548,54875,
RIZZO,741,2762,4.00%,1784,18445,
CASTRILLON,741,2762,90.00%,27562,823,
FARIA,740,2765,13.90%,5939,5335,
DENIZ,740,2765,65.50%,21540,1130,
JASO,740,2765,76.10%,24162,973,
CONSTANTE,740,2765,84.40%,26215,877,
CHAMPION,739,2769,4.40%,1953,16900,
MESTRE,739,2769,77.10%,24471,958,
JOHNS,738,2771,1.60%,656,47289,
MEDEIROS,738,2771,4.10%,1818,18121,
VIVES,738,2771,77.40%,24560,954,
BAXTER,737,2774,1.50%,647,47857,
VICUNA,737,2774,90.70%,27821,813,
NERIO,737,2774,91.20%,27945,808,
MATHIS,736,2777,1.40%,585,51796,
BERGER,736,2777,1.70%,716,43556,
GARSIA,736,2777,91.30%,28005,806,
CEDILLOS,736,2777,93.90%,28617,784,
VITERI,735,2781,87.70%,27150,838,
CASARRUBIAS,735,2781,98.50%,29758,746,
HESS,734,2783,1.30%,518,57822,
DONOVAN,734,2783,1.90%,799,39270,
DOWNS,734,2783,2.20%,955,33494,
BAROS,734,2783,53.70%,18607,1366,
SERPAS,733,2787,55.30%,19018,1325,
RIVIERA,733,2787,58.70%,19908,1248,
TEXIDOR,733,2787,87.00%,27028,843,
ARIZAGA,733,2787,94.70%,28912,774,
GOLDEN,732,2791,1.50%,648,47839,
MCLEAN,732,2791,1.80%,768,40871,
AREBALO,732,2791,89.70%,27744,816,
SANTANDER,731,2794,82.00%,25908,891,
VILLALOVOS,730,2795,92.20%,28375,792,
HULL,729,2796,1.80%,754,41656,
PAULA,729,2796,48.50%,17323,1504,
MELENA,729,2796,84.70%,26614,861,
ARBELAEZ,729,2796,89.10%,27694,818,
RENGIFO,729,2796,92.30%,28433,790,
DEGOLLADO,729,2796,94.60%,28994,771,
SHIELDS,728,2802,1.50%,623,49556,
WARE,728,2802,1.60%,667,46682,
ANDRADES,728,2802,88.90%,27669,819,
ISIDRO,727,2805,59.90%,20367,1213,
PAREJA,727,2805,76.40%,24598,952,
MIRA,726,2807,51.30%,18153,1414,
CECENA,726,2807,88.80%,27694,818,
PUPO,725,2809,62.00%,20960,1169,
PARRALES,725,2809,91.20%,28298,795,
GUITRON,725,2809,94.30%,29040,769,
CALLAHAN,724,2812,1.50%,617,49925,
BRENNAN,724,2812,1.50%,642,48296,
SMALL,724,2812,1.60%,681,45850,
LOUIS,724,2812,3.90%,1771,18552,
INOCENCIO,724,2812,55.80%,19328,1297,
MORON,724,2812,77.30%,24914,937,
MONCIVAIS,724,2812,93.70%,28947,773,
UVALLE,723,2819,92.90%,28790,778,
HOLLOWAY,721,2820,1.30%,540,55466,
HENDRICKS,720,2821,1.70%,749,41879,
LEBLANC,720,2821,1.80%,767,40923,
MACHIN,720,2821,44.20%,16281,1630,
NADAL,720,2821,60.70%,20727,1186,
ROBLERO,720,2821,93.30%,28974,772,
NICHOLAS,719,2826,2.70%,1205,26628,
FUNDORA,719,2826,89.40%,28049,804,
WINTERS,718,2828,1.60%,712,43762,
BARTLETT,718,2828,1.70%,735,42512,
STOUT,717,2830,1.70%,730,42669,
INDA,717,2830,65.50%,22053,1095,
ZUBIATE,717,2830,91.60%,28648,783,
ATKINS,716,2833,1.40%,619,49754,
VALLIN,716,2833,74.10%,24306,966,
PINTADO,716,2833,85.00%,27049,842,
MORONTA,716,2833,95.90%,29728,747,
HOOD,715,2837,1.30%,566,53737,
SAWYER,715,2837,1.50%,646,47979,
VALDESPINO,715,2837,87.70%,27771,815,
MONTELLANO,715,2837,90.40%,28407,791,
ZUNO,715,2837,91.20%,28617,784,
KERR,714,2842,1.70%,729,42758,
ALVES,714,2842,6.30%,2919,11326,
URIOSTE,714,2842,82.90%,26614,861,
ZATARAIN,714,2842,85.40%,27207,836,
PARRISH,713,2846,1.50%,632,48823,
CHIRINO,713,2846,92.70%,29040,769,
HUMPHREY,712,2848,1.50%,655,47470,
VILLAFRANCA,711,2849,78.20%,25524,909,
VELASQUES,710,2850,93.80%,29421,757,
FLAMENCO,710,2850,94.90%,29696,748,
GAINES,708,2852,1.70%,739,42369,
ROIG,708,2852,58.30%,20343,1215,
ROBERTO,707,2854,19.90%,8554,3546,
GINES,707,2854,28.50%,11621,2478,
GUEBARA,707,2854,93.60%,29481,755,
SAVAGE,706,2857,1.50%,640,48367,
STEIN,706,2857,1.60%,720,43331,
CAMERO,706,2857,65.90%,22403,1072,
BARRIO,706,2857,79.90%,26056,884,
CARRANCO,706,2857,92.50%,29237,763,
GOTAY,705,2862,88.00%,28142,801,
GARCIAGARCIA,705,2862,96.20%,30161,733,
DICKERSON,704,2864,1.40%,602,51017,
WILKERSON,704,2864,1.50%,670,46605,
SANTO,704,2864,17.40%,7593,4038,
COSTALES,704,2864,47.60%,17548,1479,
CLARA,704,2864,67.40%,22870,1045,
CONWAY,703,2869,1.60%,719,43395,
PANDURO,703,2869,94.10%,29728,747,
PANAMENO,703,2869,94.90%,29904,741,
GALVIS,702,2872,87.30%,28049,804,
TORAL,702,2872,89.30%,28548,786,
LAU,700,2874,2.70%,1259,25624,
CELEDON,700,2874,97.80%,30716,716,
MAYNARD,699,2876,2.00%,884,35648,
MARTINO,699,2876,5.40%,2580,12889,
ARRELLANO,699,2876,96.40%,30412,725,
OSORIA,699,2876,97.40%,30645,718,
SERANO,698,2880,79.30%,26147,880,
BARRIENTEZ,698,2880,87.80%,28298,795,
AZCONA,698,2880,87.90%,28326,794,
OREJEL,698,2880,97.10%,30614,719,
NIELSEN,697,2884,1.70%,765,41007,
FREITAS,697,2884,6.80%,3203,10250,
CONSTANCIO,697,2884,87.50%,28256,797,
BERROA,697,2884,94.30%,29964,739,
VILLAFAN,697,2884,97.80%,30831,713,
PARK,696,2889,0.80%,343,81890,
HANCOCK,696,2889,1.40%,625,49330,
BUCKLEY,696,2889,1.70%,772,40706,
CASTELO,696,2889,60.90%,21349,1143,
PRADA,696,2889,67.70%,23167,1028,
MEDERO,696,2889,90.90%,29142,766,
CARRETO,696,2889,96.10%,30443,724,
HOOVER,695,2896,1.20%,532,56068,
BARRANTES,695,2896,87.80%,28375,792,
MCDOWELL,694,2898,1.50%,652,47526,
ZARAGOSA,694,2898,92.50%,29625,750,
ESCAJEDA,694,2898,92.70%,29662,749,
BEST,693,2901,1.90%,855,36862,
MELLADO,693,2901,92.50%,29662,749,
LIVINGSTON,692,2903,1.70%,766,40964,
ARCHER,692,2903,2.10%,958,33411,
MELECIO,692,2903,91.20%,29359,759,
VANCE,691,2906,1.50%,686,45763,
CANTY,691,2906,8.90%,4221,7769,
PADUA,691,2906,34.00%,13702,2030,
MESTA,691,2906,84.30%,27646,820,
HENSON,690,2910,1.50%,669,46609,
PADIN,690,2910,83.70%,27526,824,
MALPICA,690,2910,90.60%,29261,762,
NASH,689,2913,1.40%,601,51021,
ARCILA,689,2913,94.00%,30161,733,
CLINE,688,2915,1.40%,628,49167,
BOSQUE,688,2915,68.10%,23468,1010,
BRIBIESCA,688,2915,92.10%,29728,747,
EATON,687,2918,1.50%,676,46403,
AGREDANO,687,2918,95.90%,30716,716,
ROBERSON,686,2920,1.30%,569,53198,
COMBS,686,2920,1.30%,570,53180,
YNIGUEZ,686,2920,81.10%,26968,846,
CUBIAS,686,2920,94.80%,30443,724,
MURATALLA,686,2920,97.00%,31053,707,
ROSENDO,685,2925,89.30%,29099,767,
ZEVALLOS,684,2926,90.10%,29359,759,
ELENES,684,2926,93.70%,30264,730,
BALTODANO,684,2926,95.00%,30582,720,
BEARD,683,2929,1.40%,660,47128,
ZENTENO,683,2929,96.90%,31126,705,
VIRUET,682,2931,91.50%,29784,745,
NIXON,681,2932,1.90%,877,36037,
CHAMBERLAIN,681,2932,2.40%,1151,27928,
PRATTS,680,2934,77.50%,26215,877,
WHITAKER,679,2935,1.20%,558,54343,
MCCLURE,679,2935,1.50%,672,46505,
VERDEJO,679,2935,88.20%,29016,770,
MONTUFAR,679,2935,91.80%,29932,740,
EQUIHUA,679,2935,97.60%,31464,696,
PITTS,678,2940,1.40%,639,48462,
GENTRY,678,2940,1.60%,741,42357,
LAMBOY,678,2940,80.90%,27150,838,
KIRBY,677,2943,1.30%,577,52473,
COLLIER,675,2944,1.20%,556,54414,
MOSLEY,675,2944,1.50%,699,44698,
GALVIN,675,2944,5.90%,2870,11499,
