Surname,Count,Rank,Rate,USRank,USTotal,Source
#Last name / Surname,Number of occurrences among people self-identifying as 'white',Surname rank among whites,% of people with surname self-identifying as 'white',U.S. Rank,U.S. total occurrences,https://names.mongabay.com/data/white.html Derived from US Census Data
DOMBROWSKI,6695,3509,97.40%,4718,6873,
EARLE,6694,3511,79.90%,3900,8373,
HAIR,6693,3512,81.30%,3959,8231,
GUFFEY,6690,3513,95.60%,4635,6995,
MATTESON,6690,3513,96.30%,4667,6949,
MOLLOY,6687,3515,95.70%,4643,6986,
LANGER,6687,3515,96.50%,4679,6929,
CLEGG,6684,3517,86.50%,4244,7723,
MANGUM,6681,3518,72.10%,3521,9271,
ROSENBERGER,6680,3519,97.20%,4716,6875,
BICKEL,6677,3520,96.70%,4695,6903,
ANGELO,6676,3521,87.50%,4301,7630,
SHIVELY,6676,3521,95.10%,4620,7017,
MCCOOL,6674,3523,92.70%,4530,7198,
CROMER,6673,3524,83.80%,4120,7963,
GRAZIANO,6673,3524,89.80%,4414,7432,
SISCO,6670,3526,85.40%,4205,7811,
MICHALSKI,6668,3527,97.10%,4724,6866,
GILSON,6664,3528,92.60%,4531,7197,
LUNDQUIST,6662,3529,96.90%,4716,6875,
ANGELL,6660,3530,95.00%,4626,7010,
PLACE,6659,3531,94.40%,4600,7057,
BERKOWITZ,6658,3532,97.00%,4725,6865,
LINDNER,6657,3533,95.70%,4664,6956,
AMMONS,6656,3534,78.10%,3828,8522,
NUNLEY,6654,3535,78.30%,3837,8502,
CAVE,6652,3536,80.40%,3943,8273,
CHRIST,6649,3537,95.20%,4644,6985,
WINSTON,6648,3538,32.40%,1605,20537,
GADDIS,6647,3539,74.50%,3658,8926,
FORTUNE,6646,3540,60.30%,3018,11016,
ATCHISON,6646,3540,84.40%,4168,7879,
ROUSSEAU,6645,3542,84.60%,4185,7854,
RIES,6644,3543,95.50%,4658,6960,
MABE,6641,3544,96.60%,4714,6877,
CAUDLE,6638,3545,82.70%,4080,8031,
CRADDOCK,6637,3546,79.00%,3884,8402,
BROWNELL,6632,3547,95.30%,4659,6959,
FARBER,6632,3547,96.20%,4701,6896,
PITMAN,6628,3549,88.80%,4395,7462,
GARRITY,6625,3550,96.20%,4705,6890,
BOUNDS,6623,3551,84.70%,4202,7822,
HEFFNER,6623,3551,94.20%,4613,7029,
MICHELS,6620,3553,95.90%,4696,6901,
TROWBRIDGE,6615,3554,96.20%,4715,6876,
RANDAZZO,6614,3555,95.20%,4669,6944,
SNEAD,6613,3556,66.00%,3276,10022,
BUTTON,6613,3556,93.00%,4576,7111,
FALCONE,6610,3558,96.10%,4708,6881,
CASTLEBERRY,6606,3559,82.70%,4107,7984,
STARLING,6605,3560,70.70%,3502,9337,
FOLSOM,6604,3561,88.00%,4374,7505,
WOODCOCK,6604,3561,95.30%,4676,6931,
NEEL,6600,3563,94.20%,4629,7007,
RUTKOWSKI,6590,3564,97.30%,4776,6773,
BROWNLEE,6587,3565,60.80%,3066,10839,
BARROWS,6585,3566,87.90%,4382,7493,
SAYERS,6582,3567,88.90%,4431,7403,
SEARCY,6581,3568,67.20%,3343,9790,
SHRADER,6580,3569,96.30%,4742,6836,
TENNEY,6578,3570,94.60%,4660,6957,
MCGARRY,6578,3570,95.20%,4692,6907,
MCFALL,6576,3572,87.80%,4386,7486,
JENKS,6576,3572,92.10%,4562,7138,
KRAUSS,6572,3574,96.40%,4758,6815,
DESMOND,6569,3575,90.80%,4514,7233,
STUBBLEFIELD,6567,3576,75.20%,3728,8733,
TRAVERS,6565,3577,85.30%,4258,7698,
SIMONE,6562,3578,93.20%,4607,7040,
HADDOCK,6561,3579,86.00%,4304,7628,
HORNING,6561,3579,97.40%,4793,6733,
CORWIN,6560,3581,95.60%,4728,6863,
NEWLAND,6559,3582,90.20%,4490,7268,
SALYER,6559,3582,95.60%,4730,6861,
WILLIFORD,6557,3584,81.20%,4038,8080,
BRUMFIELD,6555,3585,57.80%,2913,11350,
LACROIX,6548,3586,86.10%,4321,7606,
MCNAIR,6546,3587,42.80%,2179,15299,
FISHMAN,6543,3588,96.50%,4774,6777,
WALLING,6542,3589,95.40%,4731,6860,
PREWITT,6539,3590,78.40%,3915,8341,
ACKLEY,6538,3591,94.80%,4702,6895,
LYLES,6536,3592,41.80%,2128,15632,
KEISER,6534,3593,95.80%,4749,6822,
MCCURRY,6533,3594,87.90%,4412,7433,
GINGERICH,6531,3595,97.90%,4826,6674,
WICKHAM,6530,3596,91.90%,4579,7104,
ABELL,6530,3596,95.20%,4731,6860,
SEE,6529,3598,77.60%,3880,8412,
NEWKIRK,6521,3599,64.20%,3223,10165,
SHORES,6521,3599,88.80%,4453,7342,
BLODGETT,6519,3601,94.80%,4712,6878,
MAJORS,6517,3602,68.70%,3448,9480,
FAIN,6517,3602,82.90%,4177,7865,
DONLEY,6515,3604,88.30%,4438,7382,
STILLWELL,6515,3604,89.20%,4464,7304,
PEAK,6514,3606,81.10%,4077,8034,
MILBURN,6514,3606,84.00%,4232,7754,
FABIAN,6511,3608,59.50%,3034,10951,
PIEPER,6511,3608,96.70%,4791,6734,
IRISH,6510,3610,90.50%,4533,7192,
GABEL,6505,3611,96.00%,4775,6776,
EISENBERG,6504,3612,96.70%,4798,6728,
EAVES,6502,3613,84.70%,4273,7674,
MUNOZ,6501,3614,5.50%,232,117774,
NILES,6499,3615,81.30%,4102,7993,
HUEBNER,6495,3616,96.70%,4806,6717,
PIPPIN,6492,3617,92.50%,4618,7018,
TARR,6492,3617,93.50%,4673,6941,
ETHRIDGE,6491,3619,83.70%,4230,7759,
HEFLIN,6485,3620,87.30%,4415,7431,
POULIN,6480,3621,96.70%,4812,6704,
WALLEN,6474,3622,89.10%,4495,7264,
BECHTEL,6472,3623,96.80%,4822,6683,
REDD,6469,3624,51.80%,2657,12479,
MARTINI,6468,3625,92.60%,4640,6988,
KUHNS,6468,3625,96.40%,4809,6710,
VAN,6466,3627,51.60%,2653,12531,
TALBOTT,6458,3628,91.10%,4584,7092,
HEILMAN,6456,3629,97.20%,4849,6641,
DONALD,6452,3630,54.80%,2802,11763,
ERDMAN,6450,3631,97.40%,4868,6624,
HOAG,6449,3632,94.50%,4749,6822,
RICHMAN,6448,3633,94.80%,4765,6803,
WELBORN,6443,3634,91.90%,4622,7014,
EAGLE,6442,3635,81.00%,4123,7949,
ZIMMERMANN,6442,3635,95.60%,4784,6740,
SCHUMANN,6440,3637,95.70%,4798,6728,
BRANNAN,6439,3638,94.40%,4754,6820,
SORRELL,6437,3639,78.80%,3990,8170,
SCHNELL,6430,3640,96.70%,4844,6647,
BOETTCHER,6430,3640,96.70%,4845,6646,
THORSON,6429,3642,96.80%,4847,6643,
WASSERMAN,6429,3642,96.90%,4853,6638,
DOE,6421,3644,55.30%,2834,11603,
RAGLAND,6420,3645,52.80%,2719,12159,
KAUFMANN,6418,3646,96.30%,4834,6664,
NOVOTNY,6414,3647,97.30%,4895,6591,
SIEBERT,6413,3648,95.20%,4791,6734,
EMBRY,6410,3649,76.50%,3894,8379,
VACCARO,6410,3649,96.10%,4828,6672,
BORDERS,6409,3651,74.40%,3775,8618,
BOWLIN,6409,3651,93.30%,4720,6871,
SIPES,6408,3653,95.10%,4784,6740,
MERKEL,6407,3654,97.40%,4909,6577,
WOOLSEY,6405,3655,94.10%,4763,6805,
VINES,6403,3656,65.20%,3339,9823,
JUDY,6403,3656,95.10%,4789,6736,
SNOOK,6402,3658,96.40%,4849,6641,
JESTER,6400,3659,86.40%,4429,7407,
NUTT,6400,3659,90.20%,4582,7098,
FLANIGAN,6398,3661,89.20%,4540,7175,
MULDER,6397,3662,93.90%,4760,6809,
TRAINOR,6389,3663,95.10%,4804,6719,
FELLER,6389,3663,96.10%,4842,6650,
CONAWAY,6388,3665,81.10%,4171,7878,
GREATHOUSE,6386,3666,82.50%,4239,7740,
AMUNDSON,6384,3667,96.90%,4896,6589,
CONGER,6383,3668,94.90%,4800,6725,
BEESON,6382,3669,94.70%,4788,6738,
BISCHOFF,6381,3670,95.80%,4835,6663,
HAIGHT,6380,3671,94.70%,4786,6739,
CALLOWAY,6378,3672,40.40%,2109,15784,
MCCORKLE,6378,3672,77.70%,3977,8207,
WILHITE,6377,3674,81.80%,4213,7797,
GIESE,6377,3674,97.00%,4910,6574,
WALLIN,6376,3676,95.50%,4823,6677,
ENRIGHT,6375,3677,95.10%,4813,6702,
HARLEY,6369,3678,55.80%,2886,11409,
METZLER,6367,3679,96.30%,4876,6612,
JAMIESON,6366,3680,88.90%,4546,7164,
DELGADO,6365,3681,6.50%,282,98675,
ENOS,6364,3682,79.80%,4114,7978,
PEARL,6364,3682,85.60%,4409,7435,
BEARDSLEY,6363,3684,95.10%,4818,6689,
HALSEY,6360,3685,85.70%,4422,7420,
WHITEMAN,6353,3686,85.90%,4432,7395,
BOLT,6352,3687,91.30%,4664,6956,
HASS,6352,3687,95.20%,4828,6672,
WALTZ,6352,3687,96.20%,4884,6602,
RAWLS,6350,3690,56.40%,2933,11265,
DREYER,6348,3691,96.80%,4922,6559,
LOPER,6345,3692,82.50%,4261,7695,
ROEDER,6345,3692,96.70%,4919,6561,
KEIM,6345,3692,96.70%,4919,6561,
NETTLES,6344,3695,59.20%,3104,10711,
APPLE,6344,3695,92.00%,4698,6898,
ASKEW,6343,3697,48.40%,2530,13095,
BICE,6342,3698,94.20%,4795,6731,
HETRICK,6342,3698,96.90%,4933,6548,
TROY,6339,3700,79.80%,4125,7940,
LAPLANTE,6338,3701,90.90%,4650,6971,
SOTO,6334,3702,5.90%,257,106631,
DURANT,6334,3702,54.10%,2811,11699,
AUTRY,6334,3702,76.10%,3922,8321,
GUARINO,6334,3702,95.50%,4857,6632,
SOUTHERLAND,6333,3706,77.90%,4009,8132,
TEEL,6332,3707,83.10%,4309,7618,
JEFFERY,6331,3708,70.00%,3611,9048,
MOLL,6331,3708,92.50%,4739,6844,
FARKAS,6329,3710,95.70%,4874,6613,
FRANKEL,6326,3711,95.40%,4855,6633,
HUNTINGTON,6325,3712,90.50%,4637,6991,
JASPER,6319,3713,69.20%,3576,9125,
WEILER,6319,3713,96.50%,4928,6551,
VOLLMER,6319,3713,96.50%,4931,6549,
JUSTUS,6312,3716,94.90%,4843,6649,
SHIRK,6310,3717,97.30%,4969,6487,
LAPORTE,6309,3718,87.90%,4538,7176,
UNDERHILL,6308,3719,93.50%,4781,6747,
BARE,6307,3720,93.80%,4801,6724,
HEMBREE,6302,3721,95.40%,4880,6603,
PYLES,6293,3722,84.60%,4409,7435,
MCCREARY,6291,3723,77.60%,4021,8105,
JOSLIN,6290,3724,92.50%,4765,6803,
LOHR,6290,3724,96.70%,4962,6506,
BORDELON,6289,3726,95.10%,4873,6616,
WORTH,6288,3727,89.60%,4618,7018,
PENROD,6288,3727,95.50%,4901,6584,
HARLESS,6287,3729,95.50%,4908,6580,
HOWES,6286,3730,94.50%,4840,6652,
SASSER,6285,3731,89.40%,4613,7029,
GROTH,6283,3732,96.50%,4960,6508,
STARKS,6280,3733,33.20%,1736,18911,
LIMA,6279,3734,46.40%,2449,13539,
BREMER,6279,3734,95.40%,4906,6581,
LISTER,6277,3736,79.50%,4158,7891,
SOUTHERN,6275,3737,83.70%,4381,7494,
KIDDER,6273,3738,95.20%,4896,6589,
LAVIGNE,6272,3739,91.10%,4708,6881,
MASHBURN,6272,3739,94.00%,4825,6675,
BURCHFIELD,6271,3741,94.60%,4863,6628,
CUSHING,6270,3742,96.50%,4965,6498,
MUSICK,6268,3743,95.70%,4931,6549,
MCEWEN,6267,3744,84.50%,4422,7420,
MARLER,6265,3745,95.20%,4901,6584,
BEAR,6264,3746,81.60%,4278,7672,
FURLONG,6263,3747,95.50%,4924,6558,
MCKEEVER,6262,3748,84.20%,4412,7433,
GANT,6261,3749,47.20%,2490,13268,
RIGGINS,6261,3749,55.00%,2892,11385,
FRAZER,6260,3751,82.90%,4351,7547,
CHRISMAN,6260,3751,94.70%,4874,6613,
LOWELL,6259,3753,93.90%,4832,6665,
EPPS,6254,3754,33.30%,1747,18780,
TROMBLEY,6252,3755,94.80%,4889,6597,
HEFFERNAN,6248,3756,95.70%,4940,6532,
BURROW,6245,3757,85.30%,4460,7321,
GOTTLIEB,6244,3758,95.90%,4955,6511,
CORDER,6243,3759,90.30%,4686,6912,
EDEN,6242,3760,88.40%,4597,7062,
HUME,6239,3761,92.80%,4801,6724,
BONDS,6236,3762,48.90%,2600,12763,
SPURGEON,6236,3762,90.30%,4688,6909,
CASSELL,6235,3764,85.60%,4485,7280,
FREDERICKS,6234,3765,83.30%,4386,7486,
LAPP,6234,3765,97.20%,5018,6415,
MARTINDALE,6230,3767,89.40%,4651,6970,
WHITMIRE,6225,3768,88.70%,4620,7017,
RUBINO,6225,3768,93.10%,4819,6687,
SOPER,6225,3768,96.10%,4976,6479,
KESTER,6223,3771,95.10%,4935,6543,
MULCAHY,6223,3771,96.60%,4995,6444,
BATTEN,6222,3773,85.60%,4492,7267,
CANTWELL,6222,3773,96.00%,4977,6478,
DURAND,6221,3775,77.80%,4096,7999,
KNOTTS,6215,3776,88.20%,4606,7044,
MCMASTER,6214,3777,93.80%,4869,6623,
BUXTON,6213,3778,85.20%,4477,7293,
MCGINLEY,6212,3779,96.50%,5000,6435,
HARTZELL,6211,3780,97.20%,5039,6389,
DUBOSE,6210,3781,50.20%,2682,12377,
COLES,6208,3782,45.50%,2431,13641,
HILDRETH,6208,3782,85.00%,4468,7302,
BRUSH,6207,3784,94.60%,4919,6561,
SPOONER,6203,3785,86.00%,4524,7209,
BRUMLEY,6194,3786,90.80%,4754,6820,
PAPE,6193,3787,96.60%,5021,6412,
OAKS,6192,3788,88.70%,4646,6982,
SHANE,6187,3789,88.50%,4637,6991,
COPLEY,6187,3789,95.40%,4973,6485,
WAMPLER,6187,3789,96.70%,5029,6401,
RATHBUN,6186,3792,96.10%,4997,6438,
SPIRES,6184,3793,86.20%,4541,7172,
SARVER,6184,3793,94.80%,4942,6526,
MUSSELMAN,6184,3793,97.00%,5047,6375,
FRIED,6180,3796,96.00%,5000,6435,
RAMSAY,6178,3797,81.70%,4347,7561,
STOCKWELL,6177,3798,94.90%,4959,6509,
DARR,6176,3799,94.00%,4916,6568,
VANDENBERG,6176,3799,96.60%,5035,6395,
WESSEL,6169,3801,96.50%,5038,6394,
KWIATKOWSKI,6169,3801,97.30%,5075,6342,
LARGE,6168,3803,92.00%,4813,6702,
MINTER,6166,3804,62.70%,3336,9828,
DALRYMPLE,6163,3805,92.30%,4826,6674,
DAMATO,6162,3806,94.50%,4945,6521,
BUELL,6162,3806,95.40%,4985,6462,
WINGATE,6160,3808,74.90%,3968,8221,
GRISHAM,6160,3808,90.60%,4768,6796,
GRENIER,6160,3808,95.80%,5007,6429,
SPITZER,6159,3811,96.30%,5035,6395,
PEACE,6154,3812,71.50%,3781,8601,
ACOSTA,6149,3813,8.00%,377,76477,
MARCHESE,6149,3813,94.80%,4974,6483,
CATHEY,6143,3815,71.90%,3815,8538,
HAMMETT,6142,3816,85.20%,4527,7206,
DOOLITTLE,6142,3816,92.20%,4836,6658,
BAXLEY,6140,3818,92.50%,4849,6641,
POINDEXTER,6136,3819,54.80%,2958,11201,
SILER,6133,3820,77.50%,4145,7910,
COUSINS,6130,3821,70.50%,3748,8691,
LEROY,6129,3822,80.90%,4338,7579,
BOOHER,6124,3823,95.20%,4998,6436,
NELSEN,6124,3823,96.40%,5066,6352,
FELTS,6123,3825,92.00%,4840,6652,
MANDEL,6121,3826,93.70%,4940,6532,
RIEDEL,6120,3827,95.20%,5006,6430,
BURNSIDE,6119,3828,72.20%,3854,8470,
EVERSON,6119,3828,82.40%,4421,7422,
SMOOT,6117,3830,68.30%,3646,8955,
BLACKWOOD,6116,3831,78.00%,4195,7837,
RIDGE,6115,3832,88.10%,4672,6942,
BROPHY,6115,3832,96.50%,5077,6339,
STUMPF,6115,3832,96.80%,5100,6315,
WOOLLEY,6113,3835,92.60%,4888,6598,
LEHR,6111,3836,96.40%,5079,6338,
FEE,6109,3837,91.40%,4819,6687,
SMITHSON,6106,3838,89.70%,4763,6805,
BORN,6106,3838,95.60%,5042,6385,
GREENWALD,6104,3840,96.60%,5098,6316,
CORRELL,6103,3841,94.60%,4992,6452,
WEEMS,6102,3842,63.90%,3432,9544,
STEADMAN,6102,3842,84.00%,4499,7261,
GOWER,6102,3842,94.30%,4982,6469,
HOGG,6098,3845,83.50%,4471,7299,
BETTENCOURT,6094,3846,88.50%,4706,6888,
BONTRAGER,6094,3846,98.20%,5174,6208,
VANOVER,6093,3848,94.40%,4991,6453,
MESSICK,6093,3848,96.00%,5070,6349,
FRIESEN,6091,3850,95.90%,5064,6353,
GURLEY,6090,3851,75.70%,4068,8042,
HEISER,6088,3852,97.40%,5152,6249,
RIFE,6086,3853,95.10%,5031,6400,
GOODIN,6085,3854,88.30%,4703,6894,
PFAFF,6085,3854,96.90%,5129,6282,
GELLER,6084,3856,96.10%,5086,6331,
GASS,6083,3857,88.80%,4736,6850,
BERNDT,6081,3858,97.00%,5139,6267,
CHITWOOD,6080,3859,96.10%,5093,6324,
TOWNE,6078,3860,92.40%,4906,6581,
SPIEGEL,6077,3861,96.70%,5123,6285,
BERRYMAN,6074,3862,81.90%,4426,7412,
GREENWELL,6073,3863,94.10%,4990,6454,
MORELLI,6069,3864,94.50%,5015,6419,
ALBANESE,6066,3865,96.50%,5121,6286,
BORGES,6059,3866,58.90%,3196,10282,
BRISTOW,6058,3867,84.90%,4563,7134,
MAGGARD,6057,3868,95.30%,5060,6359,
BADGER,6055,3869,79.50%,4308,7620,
HAMMOCK,6055,3869,83.10%,4482,7287,
HARWELL,6055,3869,83.90%,4522,7219,
PENDERGRASS,6050,3872,76.50%,4148,7904,
ORTH,6049,3873,96.30%,5126,6284,
BUEHLER,6048,3874,97.00%,5159,6238,
ROOD,6044,3875,94.20%,5019,6413,
DOANE,6037,3876,95.10%,5068,6350,
BOGART,6035,3877,95.60%,5103,6310,
ROHR,6035,3877,96.20%,5134,6272,
HOLLY,6034,3879,68.10%,3680,8856,
WEIL,6034,3879,95.20%,5079,6338,
DOAN,6033,3881,37.90%,2094,15902,
RAWSON,6032,3882,95.10%,5076,6340,
GULLEY,6031,3883,60.40%,3293,9986,
CREIGHTON,6031,3883,84.60%,4567,7126,
MCBEE,6029,3885,84.90%,4578,7105,
WILKIE,6029,3885,87.00%,4680,6927,
MCHALE,6029,3885,96.20%,5139,6267,
HUSS,6028,3888,95.90%,5121,6286,
POGUE,6021,3889,82.60%,4480,7288,
KIEFFER,6020,3890,95.70%,5118,6291,
RUBLE,6018,3891,96.00%,5135,6270,
BIVENS,6017,3892,66.00%,3582,9113,
PLANK,6017,3892,96.50%,5162,6235,
DELOACH,6015,3894,66.60%,3617,9031,
MURRELL,6014,3895,56.70%,3125,10600,
MUNRO,6013,3896,91.80%,4928,6551,
SCHATZ,6013,3896,96.20%,5151,6250,
ATHERTON,6011,3898,93.40%,5000,6435,
FRYER,6010,3899,80.10%,4373,7506,
TIBBETTS,6009,3900,94.30%,5052,6373,
MCMICHAEL,6004,3901,82.60%,4488,7271,
DIONNE,6004,3901,93.20%,4996,6443,
KEMPF,6002,3903,96.30%,5164,6232,
JEROME,5999,3904,73.30%,3987,8179,
SINGLETARY,5998,3905,46.20%,2559,12979,
SPARKMAN,5998,3905,80.90%,4424,7418,
MATHER,5998,3905,90.90%,4884,6602,
BEAUDOIN,5998,3905,94.20%,5058,6364,
FERRANTE,5997,3909,94.40%,5062,6355,
STEPHEN,5996,3910,67.10%,3655,8934,
BACKUS,5996,3910,87.90%,4749,6822,
WIMMER,5996,3910,96.00%,5154,6246,
BOSTIC,5991,3913,56.40%,3122,10615,
LADNER,5991,3913,94.50%,5077,6339,
LEO,5990,3915,78.40%,4296,7638,
DENISON,5985,3916,94.50%,5083,6336,
THEIS,5984,3917,96.50%,5177,6204,
TURNEY,5983,3918,82.40%,4496,7263,
RIDLEY,5980,3919,53.90%,2987,11099,
MOHLER,5979,3920,96.10%,5168,6224,
PEEBLES,5977,3921,70.00%,3811,8540,
ROBY,5976,3922,66.50%,3630,8986,
STEGALL,5976,3922,80.20%,4400,7454,
SPECK,5975,3924,95.10%,5129,6282,
ARCHIBALD,5974,3925,76.60%,4214,7794,
RIGSBY,5974,3925,85.90%,4666,6955,
LAROSE,5972,3927,84.60%,4602,7055,
MCREYNOLDS,5970,3928,80.40%,4418,7424,
PALM,5969,3929,87.50%,4754,6820,
SHREVE,5969,3929,95.00%,5129,6282,
DUDA,5969,3929,97.20%,5225,6139,
RAYNOR,5968,3932,79.40%,4366,7520,
STEBBINS,5968,3932,94.30%,5088,6329,
WEILAND,5966,3934,97.30%,5229,6133,
STOCKER,5963,3935,91.40%,4945,6521,
RALEY,5960,3936,92.80%,5012,6424,
FUQUA,5959,3937,74.20%,4080,8031,
HALVORSON,5957,3938,96.30%,5191,6184,
SADOWSKI,5956,3939,96.50%,5202,6172,
BLANCHETTE,5954,3940,94.70%,5126,6284,
INGALLS,5952,3941,95.00%,5141,6264,
ARD,5950,3942,83.30%,4557,7147,
LOWMAN,5950,3942,83.60%,4575,7114,
NOLTE,5948,3944,96.30%,5196,6176,
HUSKEY,5947,3945,87.20%,4753,6821,
MOREHEAD,5944,3946,77.50%,4281,7670,
KOSS,5943,3947,86.40%,4707,6882,
AGUILAR,5941,3948,4.70%,213,126399,
MENDEZ,5941,3948,5.30%,242,112736,
NEILSON,5941,3948,94.30%,5114,6297,
RITZ,5939,3951,94.90%,5148,6255,
BRINSON,5938,3952,52.20%,2895,11380,
IRBY,5937,3953,53.80%,3005,11040,
WHITTLE,5936,3954,83.90%,4592,7071,
PARSLEY,5931,3955,93.00%,5049,6374,
RODERICK,5930,3956,86.40%,4723,6867,
REINKE,5928,3957,97.80%,5284,6062,
JESSUP,5923,3958,84.30%,4615,7028,
EBY,5923,3958,94.80%,5152,6249,
WHITLOW,5922,3960,75.10%,4162,7886,
ENGSTROM,5922,3960,96.00%,5206,6166,
INGERSOLL,5921,3962,93.30%,5073,6344,
MORITZ,5921,3962,96.70%,5236,6125,
BAYS,5920,3964,92.10%,5005,6431,
LASH,5919,3965,86.30%,4734,6856,
BOYLAN,5918,3966,93.80%,5106,6306,
BEALS,5917,3967,87.50%,4778,6759,
FIKE,5917,3967,94.90%,5161,6237,
BRODY,5916,3969,91.10%,4966,6494,
RUNYAN,5913,3970,96.00%,5208,6162,
HARTNETT,5909,3971,95.30%,5179,6200,
CORN,5908,3972,88.90%,4847,6643,
MYER,5908,3972,92.20%,5026,6408,
JACKMAN,5907,3974,82.70%,4560,7140,
ATCHLEY,5905,3975,94.60%,5156,6244,
YOCUM,5904,3976,93.20%,5079,6338,
SILVERSTEIN,5904,3976,95.90%,5211,6159,
SOWELL,5903,3978,64.90%,3590,9093,
REDMON,5903,3978,75.30%,4189,7843,
HORNSBY,5903,3978,82.40%,4546,7164,
MCKELVEY,5903,3978,85.90%,4722,6870,
WITMER,5902,3982,97.70%,5303,6044,
ROCCO,5899,3983,92.50%,5044,6380,
EVENSON,5899,3983,95.40%,5190,6186,
GASKINS,5898,3985,59.80%,3327,9869,
GRIDER,5896,3986,88.20%,4821,6685,
GORHAM,5894,3987,72.60%,4016,8113,
HULSE,5892,3988,92.50%,5052,6373,
RAINWATER,5891,3989,85.60%,4710,6880,
WYANT,5890,3990,95.10%,5185,6192,
SESSIONS,5889,3991,81.70%,4528,7204,
PALMIERI,5888,3992,95.20%,5192,6183,
KOSTER,5887,3993,95.90%,5226,6137,
LAMAR,5886,3994,53.40%,3010,11030,
SHAUGHNESSY,5886,3994,97.50%,5310,6037,
FRIEDRICH,5884,3996,96.80%,5269,6076,
BEVERLY,5883,3997,50.60%,2822,11631,
GAITHER,5881,3998,57.30%,3202,10255,
RADTKE,5877,3999,97.20%,5299,6047,
